1593.86139 14.129 0.005
1594.84451 14.125 0.005
1595.82986 14.116 0.005
1596.83733 14.116 0.005
1600.83656 14.104 0.005
1603.85733 14.099 0.005
1609.80221 14.075 0.005
1615.80064 14.063 0.005
1618.81225 14.064 0.005
1622.77625 14.073 0.005
1624.80032 14.074 0.005
1626.76700 14.100 0.005
1628.77419 14.117 0.005
1630.82397 14.087 0.005
1631.88458 14.070 0.005
1634.80592 14.133 0.005
1643.76963 14.246 0.005
1645.75024 14.306 0.005
1646.72913 14.333 0.005
1652.73055 14.315 0.005
1654.71086 14.293 0.005
1660.85268 14.327 0.005
1662.73407 14.256 0.005
1664.74265 14.248 0.005
1665.87553 14.325 0.005
1666.92593 14.322 0.005
1667.77626 14.252 0.005
1669.77407 14.238 0.005
1670.78934 14.249 0.005
1671.67346 14.174 0.005
1672.82761 14.260 0.005
1675.68976 14.160 0.005
1676.70770 14.167 0.005
1682.75363 14.164 0.005
1687.65716 14.114 0.005
1689.68717 14.121 0.005
1692.77273 14.140 0.005
1694.76953 14.121 0.005
1695.93323 14.189 0.005
1698.74608 14.103 0.005
1700.66414 14.073 0.005
1702.82245 14.112 0.005
1703.82122 14.109 0.005
1704.69762 14.073 0.005
1706.66555 14.066 0.005
1718.75921 14.069 0.005
1720.73774 14.072 0.005
1721.71801 14.073 0.005
1725.89488 14.073 0.005
1726.78068 14.075 0.005
1728.59406 14.192 0.005
1729.67967 14.151 0.005
1730.65196 14.166 0.005
1731.64467 14.171 0.005
1732.62685 14.198 0.005
1738.59786 14.326 0.005
1742.61067 14.335 0.005
1743.59376 14.329 0.005
1744.63569 14.325 0.005
1745.57334 14.297 0.005
1748.61838 14.311 0.005
1749.70251 14.324 0.005
1750.56476 14.264 0.005
1751.68028 14.326 0.005
1752.65341 14.313 0.005
1753.54768 14.234 0.005
1754.58626 14.249 0.005
1755.48415 14.184 0.005
1756.68674 14.309 0.005
1757.57505 14.227 0.005
1761.50397 14.168 0.005
1762.49936 14.160 0.005
1763.57104 14.191 0.005
1764.50583 14.154 0.005
1766.49699 14.138 0.005
1769.54298 14.147 0.005
1770.63500 14.195 0.005
1784.52289 14.108 0.005
1786.49591 14.091 0.005
1806.61526 14.073 0.005
1809.62626 14.064 0.005
1811.62479 14.061 0.005
1813.62360 14.067 0.005
1816.49765 14.147 0.005
1819.51054 14.163 0.005
1826.51736 14.183 0.005
2115.78469 14.160 0.005
2124.66449 14.106 0.005
2128.63809 14.074 0.005
2131.66757 14.080 0.005
2135.51726 14.122 0.005
2138.67138 14.067 0.005
2143.58442 14.139 0.005
2162.58569 14.319 0.005
2170.49213 14.267 0.005
2173.56524 14.303 0.005
2183.50180 14.195 0.005
2195.54728 14.163 0.005
2324.89115 14.228 0.005
2341.88333 14.149 0.005
2350.90050 14.117 0.005
2359.86082 14.089 0.005
2370.90182 14.070 0.005
2384.73926 14.187 0.005
2388.74220 14.269 0.005
2390.71190 14.335 0.005
2397.92196 14.160 0.005
2401.67262 14.274 0.005
2403.73370 14.295 0.005
2405.66982 14.238 0.005
2410.74972 14.286 0.005
2415.67161 14.199 0.005
2417.73326 14.214 0.005
2425.63233 14.142 0.005
2431.68177 14.128 0.005
2433.65794 14.106 0.005
2435.77688 14.143 0.005
2439.60007 14.079 0.005
2441.60870 14.079 0.005
2444.59654 14.077 0.005
2446.60830 14.081 0.005
2452.58986 14.068 0.005
2458.70962 14.076 0.005
2462.69529 14.069 0.005
2464.51090 14.168 0.005
2466.83140 14.084 0.005
2468.54180 14.174 0.005
2470.55175 14.177 0.005
2472.54789 14.221 0.005
2474.69447 14.115 0.005
2483.48927 14.303 0.005
2489.75491 14.185 0.005
2492.70308 14.296 0.005
2495.49580 14.231 0.005
2497.55633 14.260 0.005
2499.59385 14.278 0.005
2501.61988 14.287 0.005
2511.60020 14.216 0.005
2518.55077 14.152 0.005
2521.54693 14.141 0.005
2529.66730 14.152 0.005
2537.53777 14.095 0.005
2540.55000 14.084 0.005
2545.55338 14.081 0.005
2550.53892 14.068 0.005
2555.50118 14.092 0.005
2560.57692 14.077 0.005
2566.55409 14.129 0.005
2700.88197 14.074 0.005
2712.85269 14.174 0.005
2727.82152 14.319 0.005
2732.83528 14.307 0.005
2743.82707 14.228 0.005
2748.84642 14.219 0.005
2755.84616 14.185 0.005
2759.83516 14.160 0.005
2765.86732 14.150 0.005
2769.90852 14.157 0.005
2782.77714 14.074 0.005
2784.77113 14.061 0.005
2786.66446 14.087 0.005
2788.76825 14.077 0.005
2790.85292 14.069 0.005
2795.58414 14.190 0.005
2797.57193 14.263 0.005
2802.64320 14.219 0.005
2808.68745 14.248 0.005
2810.61433 14.337 0.005
2812.58878 14.304 0.005
2814.58842 14.298 0.005
2815.62322 14.318 0.005
2817.65372 14.329 0.005
2819.54168 14.241 0.005
2821.51915 14.216 0.005
2830.56194 14.189 0.005
2835.49814 14.145 0.005
2836.62992 14.223 0.005
2838.62029 14.197 0.005
2840.54174 14.139 0.005
2842.59540 14.151 0.005
2844.65534 14.178 0.005
2849.47744 14.106 0.005
2851.58823 14.115 0.005
2853.59911 14.117 0.005
2855.64884 14.132 0.005
2857.77436 14.168 0.005
2860.61723 14.117 0.005
2863.70452 14.125 0.005
2867.55780 14.079 0.005
2870.63120 14.088 0.005
2872.68171 14.088 0.005
2876.62681 14.077 0.005
2879.56307 14.079 0.005
2884.59053 14.067 0.005
2888.56662 14.111 0.005
2894.65234 14.108 0.005
2897.66167 14.120 0.005
2901.59873 14.193 0.005
2906.62140 14.219 0.005
2910.61389 14.310 0.005
2912.60044 14.341 0.005
2923.58041 14.292 0.005
2933.57454 14.228 0.005
3047.86611 14.327 0.005
3056.87365 14.314 0.005
3060.89314 14.295 0.005
3066.88653 14.249 0.005
3069.83914 14.207 0.005
3071.84675 14.192 0.005
3074.83434 14.178 0.005
3076.87160 14.190 0.005
3078.88116 14.181 0.005
3081.77445 14.135 0.005
3083.89990 14.177 0.005
3085.91623 14.174 0.005
3087.91538 14.159 0.005
3088.73113 14.099 0.005
3090.82971 14.122 0.005
3092.80577 14.110 0.005
3097.76853 14.084 0.005
3099.76285 14.086 0.005
3101.70431 14.079 0.005
3103.70713 14.073 0.005
3105.76651 14.046 0.005
3107.84752 14.076 0.005
3109.68484 14.089 0.005
3110.69546 14.098 0.005
3112.69595 14.090 0.005
3113.73914 14.084 0.005
3114.91340 14.083 0.005
3115.73283 14.096 0.005
3118.71417 14.145 0.005
3122.74740 14.143 0.005
3124.92393 14.071 0.005
3126.66294 14.255 0.005
3127.66499 14.280 0.005
3128.68341 14.260 0.005
3129.66281 14.305 0.005
3130.82528 14.142 0.005
3131.82473 14.145 0.005
3134.63207 14.318 0.005
3135.69834 14.330 0.005
3137.80634 14.174 0.005
3138.89543 14.145 0.005
3139.69421 14.327 0.005
3140.66168 14.314 0.005
3141.82535 14.209 0.005
3144.65761 14.282 0.005
3145.72544 14.335 0.005
3147.81905 14.318 0.005
3152.62330 14.206 0.005
3153.62469 14.204 0.005
3153.91168 14.295 0.005
3154.70093 14.252 0.005
3156.60907 14.183 0.005
3158.64952 14.194 0.005
3162.66666 14.186 0.005
3163.58490 14.141 0.005
3163.90629 14.341 0.005
3164.57833 14.131 0.005
3165.57802 14.132 0.005
3166.78891 14.242 0.005
3167.80360 14.250 0.005
3168.61915 14.138 0.005
3169.58945 14.122 0.005
3170.68435 14.159 0.005
3171.60229 14.117 0.005
3172.59202 14.112 0.005
3174.57802 14.101 0.005
3174.89715 14.262 0.005
3175.57925 14.098 0.005
3176.60523 14.097 0.005
3178.64109 14.123 0.005
3179.66551 14.116 0.005
3180.54004 14.085 0.005
3182.57444 14.070 0.005
3182.61365 14.093 0.005
3183.54718 14.079 0.005
3183.57731 14.076 0.005
3184.55733 14.077 0.005
3184.82415 14.161 0.005
3185.64099 14.094 0.005
3191.85668 14.154 0.005
3193.72827 14.107 0.005
3194.70375 14.088 0.005
3195.51255 14.066 0.005
3196.51091 14.083 0.005
3197.74664 14.096 0.005
3199.54660 14.076 0.005
3202.60647 14.070 0.005
3203.55051 14.100 0.005
3205.54703 14.113 0.005
3206.52905 14.142 0.005
3207.53208 14.153 0.005
3210.75964 14.058 0.005
3211.51841 14.175 0.005
3212.51344 14.166 0.005
3217.52393 14.239 0.005
3218.52130 14.268 0.005
3223.51271 14.331 0.005
3224.52813 14.323 0.005
3226.48306 14.328 0.005
3229.49163 14.297 0.005
3230.53162 14.321 0.005
3239.64022 14.326 0.005
3241.52762 14.238 0.005
3246.52831 14.228 0.005
3248.53593 14.224 0.005
3250.52085 14.203 0.005
3251.66455 14.283 0.005
3254.52314 14.185 0.005
3257.66063 14.258 0.005
3262.50425 14.148 0.005
3266.48564 14.132 0.005
3268.50882 14.120 0.005
3270.55237 14.141 0.005
3273.57079 14.142 0.005
3277.56115 14.105 0.005
3279.55574 14.109 0.005
3285.47870 14.072 0.005
3287.47996 14.065 0.005
3291.53848 14.072 0.005
3307.53458 14.105 0.005
3431.87797 14.075 0.005
3438.87615 14.066 0.005
3444.81279 14.101 0.005
3446.83776 14.096 0.005
3448.86741 14.084 0.005
3450.90641 14.071 0.005
3454.81326 14.174 0.005
3456.82087 14.160 0.005
3467.75922 14.328 0.005
3469.89476 14.215 0.005
3471.77145 14.314 0.005
3473.92545 14.247 0.005
3477.88469 14.326 0.005
3478.71364 14.226 0.005
3478.74871 14.243 0.005
3478.80519 14.278 0.005
3478.85450 14.321 0.005
3478.88480 14.328 0.005
3479.73217 14.232 0.005
3479.74471 14.237 0.005
3479.74874 14.239 0.005
3479.77576 14.260 0.005
3479.80175 14.270 0.005
3479.82857 14.294 0.005
3479.85953 14.298 0.005
3479.88944 14.313 0.005
3479.92755 14.316 0.005
3480.68349 14.190 0.005
3480.70993 14.197 0.005
3480.73878 14.225 0.005
3480.80626 14.264 0.005
3480.84008 14.296 0.005
3480.87422 14.317 0.005
3480.92672 14.335 0.005
3481.67365 14.197 0.005
3481.72792 14.219 0.005
3481.75400 14.230 0.005
3481.78037 14.243 0.005
3481.80090 14.249 0.005
3481.82187 14.276 0.005
3481.83679 14.286 0.005
3481.85214 14.299 0.005
3481.86802 14.304 0.005
3481.88676 14.319 0.005
3481.89954 14.313 0.005
3481.91101 14.309 0.005
3481.92245 14.314 0.005
3481.93137 14.330 0.005
3481.93428 14.329 0.005
3482.67020 14.170 0.005
3482.68206 14.191 0.005
3482.71045 14.201 0.005
3482.82251 14.270 0.005
3482.84869 14.282 0.005
3482.90738 14.316 0.005
3482.92881 14.317 0.005
3483.67386 14.173 0.005
3483.77505 14.232 0.005
3483.83617 14.265 0.005
3483.88772 14.307 0.005
3484.67584 14.178 0.005
3484.71331 14.194 0.005
3484.85608 14.285 0.005
3486.71030 14.166 0.005
3490.80250 14.204 0.005
3491.81200 14.209 0.005
3491.90582 14.269 0.005
3492.80402 14.195 0.005
3496.67805 14.121 0.005
3496.73490 14.140 0.005
3496.81588 14.184 0.005
3496.92445 14.258 0.005
3497.71231 14.130 0.005
3497.80534 14.172 0.005
3497.93539 14.270 0.005
3498.88530 14.221 0.005
3499.66961 14.102 0.005
3499.84384 14.180 0.005
3500.68805 14.111 0.005
3500.80706 14.169 0.005
3500.92533 14.227 0.005
3501.67662 14.105 0.005
3501.79782 14.159 0.005
3502.64063 14.095 0.005
3502.77917 14.137 0.005
3502.93698 14.221 0.005
3503.64649 14.096 0.005
3503.80676 14.148 0.005
3504.66292 14.100 0.005
3504.81078 14.141 0.005
3506.73808 14.109 0.005
3506.84574 14.152 0.005
3506.87582 14.163 0.005
3508.73915 14.109 0.005
3508.82649 14.134 0.005
3509.63411 14.077 0.005
3509.77359 14.112 0.005
3509.85082 14.145 0.005
3509.91094 14.173 0.005
3510.77938 14.116 0.005
3510.87790 14.146 0.005
3511.67506 14.073 0.005
3511.78822 14.105 0.005
3512.69612 14.067 0.005
3512.81424 14.118 0.005
3512.85601 14.130 0.005
3517.70352 14.075 0.005
3517.78192 14.071 0.005
3517.84923 14.113 0.005
3520.62704 14.049 0.005
3520.80297 14.090 0.005
3521.64371 14.056 0.005
3521.73302 14.074 0.005
3521.84674 14.090 0.005
3522.61718 14.062 0.005
3522.73219 14.061 0.005
3523.68083 14.056 0.005
3523.85573 14.085 0.005
3524.61527 14.062 0.005
3524.76092 14.067 0.005
3524.81739 14.092 0.005
3524.87467 14.085 0.005
3525.65564 14.052 0.005
3525.73516 14.064 0.005
3525.84307 14.083 0.005
3526.73888 14.038 0.005
3526.82033 14.081 0.005
3526.87391 14.084 0.005
3527.62677 14.066 0.005
3527.72094 14.053 0.005
3527.81760 14.078 0.005
3528.59279 14.093 0.005
3528.65964 14.059 0.005
3528.74120 14.058 0.005
3529.63391 14.058 0.005
3529.68221 14.070 0.005
3529.86029 14.093 0.005
3530.59567 14.093 0.005
3530.68198 14.061 0.005
3530.74029 14.063 0.005
3530.78025 14.062 0.005
3537.75667 14.047 0.005
3538.62165 14.152 0.005
3538.68337 14.103 0.005
3538.74022 14.063 0.005
3538.81106 14.048 0.005
3539.74726 14.057 0.005
3540.68826 14.106 0.005
3541.80368 14.048 0.005
3541.84271 14.058 0.005
3547.77583 14.099 0.005
3550.67335 14.172 0.005
3550.72595 14.147 0.005
3551.70237 14.161 0.005
3552.70984 14.149 0.005
3553.68475 14.210 0.005
3554.76746 14.160 0.005
3555.71959 14.181 0.005
3556.64754 14.316 0.005
3558.54660 14.286 0.005
3559.57515 14.305 0.005
3560.55592 14.278 0.005
3561.60451 14.301 0.005
3562.62900 14.318 0.005
3562.79677 14.163 0.005
3563.68165 14.324 0.005
3568.79724 14.268 0.005
3569.75543 14.318 0.005
3573.65826 14.262 0.005
3574.51423 14.173 0.005
3575.74096 14.299 0.005
3576.47772 14.146 0.005
3577.53357 14.151 0.005
3578.48293 14.139 0.005
3579.53787 14.162 0.005
3580.50465 14.146 0.005
3581.51097 14.142 0.005
3582.49317 14.133 0.005
3583.67387 14.208 0.005
3584.49537 14.129 0.005
3585.48624 14.109 0.005
3586.47348 14.106 0.005
3587.65586 14.180 0.005
3589.48192 14.099 0.005
3590.52574 14.110 0.005
3591.53609 14.114 0.005
3592.61022 14.132 0.005
3593.63379 14.146 0.005
3594.72552 14.174 0.005
3601.50220 14.082 0.005
3602.66064 14.124 0.005
3603.53794 14.082 0.005
3604.47943 14.078 0.005
3607.50266 14.074 0.005
3608.58104 14.084 0.005
3617.54965 14.060 0.005
3618.52260 14.062 0.005
3619.49579 14.073 0.005
3620.50622 14.061 0.005
3622.48558 14.096 0.005
3628.55742 14.068 0.005
3629.50460 14.129 0.005
3631.54422 14.116 0.005
3632.57454 14.100 0.005
3634.50469 14.156 0.005
3639.51066 14.179 0.005
3644.52220 14.258 0.005
3649.52586 14.313 0.005
3650.52854 14.318 0.005
3651.53315 14.326 0.005
3655.49980 14.310 0.005
3656.57284 14.344 0.005
3660.56718 14.341 0.005
3665.49943 14.249 0.005
3666.50313 14.245 0.005
3774.84921 14.149 0.005
3777.83387 14.164 0.005
3778.83521 14.167 0.005
3782.86963 14.164 0.005
3783.87165 14.172 0.005
3785.85973 14.226 0.005
3786.88935 14.192 0.005
3790.85988 14.318 0.005
3793.84986 14.325 0.005
3795.89284 14.327 0.005
3803.91072 14.329 0.005
3804.83836 14.270 0.005
3805.87570 14.296 0.005
3806.87865 14.291 0.005
3809.84907 14.249 0.005
3810.89711 14.272 0.005
3812.76605 14.190 0.005
3814.75663 14.176 0.005
3818.81758 14.184 0.005
3820.84492 14.189 0.005
3821.85496 14.188 0.005
3822.89981 14.206 0.005
3823.86337 14.177 0.005
3825.88679 14.183 0.005
3826.86418 14.163 0.005
3827.88577 14.177 0.005
3828.85983 14.163 0.005
3829.83757 14.139 0.005
3830.84786 14.137 0.005
3832.82162 14.123 0.005
3833.69596 14.084 0.005
3834.83793 14.130 0.005
3835.78836 14.103 0.005
3836.78641 14.111 0.005
3837.78330 14.091 0.005
3838.78749 14.101 0.005
3839.78343 14.090 0.005
3840.79053 14.101 0.005
3841.76861 14.091 0.005
3842.79290 14.093 0.005
3846.77407 14.075 0.005
3847.84971 14.102 0.005
3848.79771 14.073 0.005
3849.80012 14.077 0.005
3850.74377 14.071 0.005
3851.75366 14.069 0.005
3852.74219 14.065 0.005
3853.73491 14.065 0.005
3856.72382 14.077 0.005
3858.78397 14.062 0.005
3859.68119 14.124 0.005
3860.87411 14.059 0.005
3861.71598 14.111 0.005
3862.72940 14.099 0.005
3863.74105 14.103 0.005
3864.73420 14.115 0.005
3865.61957 14.199 0.005
3866.61978 14.221 0.005
3867.77249 14.106 0.005
3868.61904 14.273 0.005
3869.78374 14.114 0.005
3873.60458 14.326 0.005
3874.82817 14.127 0.005
3875.59974 14.331 0.005
3876.70823 14.237 0.005
3877.59434 14.322 0.005
3880.69830 14.306 0.005
3881.70646 14.319 0.005
3882.64150 14.316 0.005
3883.69407 14.327 0.005
3886.65285 14.309 0.005
3887.64842 14.299 0.005
3889.80312 14.293 0.005
3890.59376 14.242 0.005
3891.72650 14.330 0.005
3892.77935 14.335 0.005
3893.67746 14.273 0.005
3894.72496 14.303 0.005
3896.66615 14.262 0.005
3896.80117 14.338 0.005
3900.57773 14.182 0.005
3901.59794 14.186 0.005
3902.61255 14.189 0.005
3903.70831 14.239 0.005
3904.59554 14.174 0.005
3905.59576 14.169 0.005
3906.58385 14.159 0.005
3907.64068 14.191 0.005
3908.57381 14.149 0.005
3909.57987 14.140 0.005
3910.63509 14.169 0.005
3912.58131 14.127 0.005
3913.57883 14.119 0.005
3914.59678 14.137 0.005
3915.57668 14.120 0.005
3916.62789 14.137 0.005
3917.66836 14.145 0.005
3918.66698 14.146 0.005
3919.60818 14.117 0.005
3920.56012 14.101 0.005
3920.83772 14.222 0.005
3921.57223 14.103 0.005
3922.75947 14.162 0.005
3930.61311 14.087 0.005
3931.55824 14.080 0.005
3931.69587 14.093 0.005
3932.64874 14.087 0.005
3933.56238 14.074 0.005
3934.53310 14.071 0.005
3935.61127 14.075 0.005
3936.53358 14.061 0.005
3937.60920 14.080 0.005
3938.54220 14.071 0.005
3940.67826 14.082 0.005
3944.61329 14.075 0.005
3945.56365 14.071 0.005
3946.56083 14.074 0.005
3950.56442 14.087 0.005
3951.57313 14.093 0.005
3956.61023 14.096 0.005
3957.54786 14.150 0.005
3958.62032 14.113 0.005
3959.56053 14.165 0.005
3960.53820 14.167 0.005
3961.61341 14.157 0.005
3963.58337 14.169 0.005
3964.57310 14.170 0.005
3965.56670 14.190 0.005
3966.55460 14.231 0.005
3967.58704 14.193 0.005
3968.54117 14.307 0.005
3969.54853 14.303 0.005
3970.55344 14.310 0.005
3971.59348 14.265 0.005
3973.62319 14.223 0.005
3974.54818 14.342 0.005
3975.55052 14.319 0.005
3976.54805 14.333 0.005
3979.56272 14.325 0.005
3982.48166 14.253 0.005
3983.48291 14.259 0.005
3986.57428 14.296 0.005
3986.62466 14.330 0.005
3987.54466 14.268 0.005
3988.55757 14.265 0.005
3989.62734 14.317 0.005
3991.52034 14.233 0.005
3994.58895 14.255 0.005
3994.62141 14.279 0.005
3995.61661 14.264 0.005
3999.52311 14.187 0.005
4001.54647 14.184 0.005
4002.54318 14.180 0.005
4004.56606 14.208 0.005
4005.58155 14.185 0.005
4006.56723 14.172 0.005
4011.48336 14.118 0.005
4012.56999 14.150 0.005
4015.51089 14.124 0.005
4017.48547 14.104 0.005
4019.48974 14.100 0.005
4021.48612 14.101 0.005
4024.52529 14.090 0.005
4026.52080 14.084 0.005
4028.53690 14.099 0.005
4031.53686 14.091 0.005
4145.87623 14.182 0.005
4151.83575 14.128 0.005
4154.84540 14.128 0.005
4157.81566 14.096 0.005
4159.83205 14.100 0.005
4161.88567 14.116 0.005
4163.90157 14.112 0.005
4168.86606 14.096 0.005
4170.88119 14.088 0.005
4175.89421 14.074 0.005
4177.79588 14.056 0.005
4178.84919 14.067 0.005
4179.88894 14.068 0.005
4181.82570 14.060 0.005
4182.87410 14.062 0.005
4183.90635 14.068 0.005
4184.76538 14.088 0.005
4185.88403 14.056 0.005
4190.75120 14.151 0.005
4191.87030 14.079 0.005
4192.78892 14.134 0.005
4193.80735 14.126 0.005
4194.82889 14.119 0.005
4196.81735 14.139 0.005
4202.79888 14.180 0.005
4203.78696 14.215 0.005
4204.77907 14.256 0.005
4205.77741 14.275 0.005
4207.77384 14.303 0.005
4208.77079 14.318 0.005
4211.83394 14.267 0.005
4213.77803 14.327 0.005
4215.78452 14.314 0.005
4216.74227 14.293 0.005
4217.74985 14.292 0.005
4218.80183 14.321 0.005
4219.82135 14.324 0.005
4220.75992 14.274 0.005
4222.72859 14.244 0.005
4224.75634 14.260 0.005
4224.83095 14.305 0.005
4227.90738 14.334 0.005
4228.65090 14.179 0.005
4228.72937 14.210 0.005
4229.71369 14.205 0.005
4230.70352 14.189 0.005
4231.68579 14.184 0.005
4232.69798 14.184 0.005
4233.87633 14.294 0.005
4234.86211 14.273 0.005
4235.65958 14.146 0.005
4235.93383 14.310 0.005
4238.72915 14.162 0.005
4239.67977 14.129 0.005
4240.72270 14.153 0.005
4241.61400 14.132 0.005
4244.65711 14.109 0.005
4245.65045 14.106 0.005
4246.70924 14.124 0.005
4247.73010 14.125 0.005
4250.77315 14.132 0.005
4256.56605 14.065 0.005
4258.57326 14.072 0.005
4267.54278 14.093 0.005
4268.77895 14.079 0.005
4269.52580 14.128 0.005
4272.54920 14.144 0.005
4273.74777 14.067 0.005
4274.60721 14.096 0.005
4275.64004 14.077 0.005
4276.73244 14.068 0.005
4277.65582 14.082 0.005
4278.61324 14.127 0.005
4283.55086 14.185 0.005
4284.54268 14.224 0.005
4285.54608 14.245 0.005
4286.54561 14.270 0.005
4289.55944 14.294 0.005
4290.60293 14.210 0.005
4291.66329 14.167 0.005
4292.52803 14.321 0.005
4293.53425 14.331 0.005
4294.52732 14.330 0.005
4295.54159 14.331 0.005
4295.79516 14.104 0.005
4296.53178 14.322 0.005
4297.65536 14.245 0.005
4298.49456 14.295 0.005
4299.46640 14.265 0.005
4300.57304 14.328 0.005
